signature_id	species	function_label	perturbation_genes	split_group	split	assay_type	source	subseries	subseries_response_class	target_raw	target_stable_id	target_resolution_method	target_resolution_candidates	target_ncbi_gene_id	final_matrix_sample_titles	source_sample_titles	source_title_match_methods	source_title_removed_prefixes	source_gsm_accessions	n_source_arrays	mutant_channels	dye_swap_complete	control_sources	platform	benchmark_ready	benchmark_blocker	mapping_status	label_policy	primary_label_score	candidate_label_count	split_origin	benchmark_eligible	input_function_label	subseries_response_class_role
GSE42526:RDR1	yeast	GO:0006351	YOR380W	YPG_7ad2b02ef6f9	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	RDR1	YOR380W	gpl11232_primary_name			rdr1-del-1-b;rdr1-del-2-a	[hs1990] rdr1-del-1-b;[hs1990] rdr1-del-2-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106697;GSM1106698	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.06389684162	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:SLK19	yeast	GO:0007059	YOR195W	YPG_317488999dec	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	SLK19	YOR195W	gpl11232_primary_name			slk19-del-1-a	[hs1990] slk19-del-1-a	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1106791	1	ch2	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.59855681582	4	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:RAD9	yeast	GO:0006281	YDR217C	YPG_17ccea403b8e	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	RAD9	YDR217C	gpl11232_primary_name			rad9-del-1-a	[hs1990] rad9-del-1-a	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1106693	1	ch2	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.96319737574	5	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:KIP3	yeast	GO:0007018	YGL216W	YPG_f4c07a8ed0da	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	KIP3	YGL216W	gpl11232_primary_name			kip3-del-1-a	[hs1990] kip3-del-1-a	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1106461	1	ch2	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.83878551709	9	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:REX3	yeast	GO:0031047	YLR107W	YPG_6482c39183ba	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	REX3	YLR107W	gpl11232_primary_name			rex3-del-1-a	[hs1990] rex3-del-1-a	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1106713	1	ch2	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	4.76703342734	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:SML1	yeast	GO:0007005	YML058W	YPG_5121b56d62a5	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	SML1	YML058W	gpl11232_primary_name			sml1-del-1-a	[hs1990] sml1-del-1-a	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1106794	1	ch2	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.55155077344	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:TRI1	yeast	GO:0006351	YMR233W	YPG_ec4e5019a155	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	TRI1	YMR233W	gpl11232_primary_name			tri1-del-1-a	[hs1990] tri1-del-1-a	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1106873	1	ch2	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.60040482033	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:GRX2	yeast	GO:0006575	YDR513W	YPG_708a8714a605	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	GRX2	YDR513W	gpl11232_primary_name			grx2-del-1-a;grx2-del-1-b	[hs1990] grx2-del-1-a;[hs1990] grx2-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106378;GSM1106379	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.81109102429	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:YLR364W	yeast	GO:0098754	YLR364W	YPG_84df32561fd1	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	YLR364W	YLR364W	direct_systematic_name			ylr364w-del-1-a;ylr364w-del-1-b	[hs1990] ylr364w-del-1-a;[hs1990] ylr364w-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1107016;GSM1107017	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.18381239089	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:PUT3	yeast	GO:0006355	YKL015W	YPG_60d9aab13e21	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	PUT3	YKL015W	gpl11232_primary_name			put3-del-1-b	[hs1990] put3-del-1-b	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1106673	1	ch1	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.49967586894	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:HSM3	yeast	GO:0006281	YBR272C	YPG_2665d3f0e65c	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	HSM3	YBR272C	gpl11232_primary_name			hsm3-del-1-a	[hs1990] hsm3-del-1-a	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1106417	1	ch2	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.66687763817	4	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:MEC3	yeast	GO:0032200	YLR288C	YPG_3e82cdae63ac	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	MEC3	YLR288C	gpl11232_primary_name			mec3-del-1-b;mec3-del-1-a	[hs1990] mec3-del-1-b;[hs1990] mec3-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106493;GSM1106492	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.58258641018	7	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:MAD1	yeast	GO:0006913	YGL086W	YPG_62bc37a744c0	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	MAD1	YGL086W	gpl11232_primary_name			mad1-del-1-b	[hs1990] mad1-del-1-b	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1106474	1	ch1	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.57739200463	5	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:CNN1	yeast	GO:0007059	YFR046C	YPG_ad443366dd2e	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	CNN1	YFR046C	gpl11232_primary_name			cnn1-del-1-b	[hs1990] cnn1-del-1-b	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1106230	1	ch1	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.59855681582	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:HIR3	yeast	GO:0006325	YJR140C	YPG_bf8608910fd3	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	HIR3	YJR140C	gpl11232_primary_name			hir3-del-1-b;hir3-del-2-a	hir3-del-1-b;hir3-del-2-a	exact;exact	;	GSM636423;GSM636424	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.82577836557	5	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:YGR067C	yeast	GO:0006355	YGR067C	YPG_59a052cfc02e	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	YGR067C	YGR067C	direct_systematic_name			ygr067c-del-1-a	[hs1990] ygr067c-del-1-a	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1106981	1	ch2	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.08309923868	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:GPT2	yeast	GO:0006629	YKR067W	YPG_09c26b465682	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	GPT2	YKR067W	gpl11232_primary_name			gpt2-del-1-a	[hs1990] gpt2-del-1-a	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1106376	1	ch2	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.12797523154	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:HCM1	yeast	GO:0007005	YCR065W	YPG_1b6756501e16	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	HCM1	YCR065W	gpl11232_primary_name			hcm1-del-1-b;hcm1-del-1-a	[hs1990] hcm1-del-1-b;[hs1990] hcm1-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106393;GSM1106392	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.55155077344	5	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:DOT5	yeast	GO:0098754	YIL010W	YPG_50eeae8cddbe	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	DOT5	YIL010W	gpl11232_primary_name			dot5-del-1-b	[hs1990] dot5-del-1-b	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1106301	1	ch1	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.18381239089	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:RIF2	yeast	GO:0032200	YLR453C	YPG_e5c5b7dc1a7f	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	RIF2	YLR453C	gpl11232_primary_name			rif2-del-1-b	[hs1990] rif2-del-1-b	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1106716	1	ch1	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.58258641018	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:CUP2	yeast	GO:0006355	YGL166W	YPG_e8ea690d01cd	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	CUP2	YGL166W	gpl11232_primary_name			cup2-del-1-a	[hs1990] cup2-del-1-a	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1106267	1	ch2	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.66630652104	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:GSM1	yeast	GO:0006355	YJL103C	YPG_913b8a5da722	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	GSM1	YJL103C	gpl11232_primary_name			gsm1-del-1-a	[hs1990] gsm1-del-1-a	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1106384	1	ch2	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.66630652104	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:BDF2	yeast	GO:0006325	YDL070W	YPG_d3e795018bc3	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	BDF2	YDL070W	gpl11232_primary_name			bdf2-del-1-b	[hs1990] bdf2-del-1-b	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1106190	1	ch1	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.65308034386	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:ASG1	yeast	GO:0006351	YIL130W	YPG_537aa8be069e	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	ASG1	YIL130W	gpl11232_primary_name			asg1-del-1-b;asg1-del-2-a	[hs1990] asg1-del-1-b;[hs1990] asg1-del-2-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106147;GSM1106148	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.06389684162	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:NRM1	yeast	GO:0000278	YNR009W	YPG_dcf9c7879d5e	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	NRM1	YNR009W	gpl11232_primary_name			nrm1-del-1-b	[hs1990] nrm1-del-1-b	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1106580	1	ch1	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.02143055478	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:YOX1	yeast	GO:0000278	YML027W	YPG_734b01847f01	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	YOX1	YML027W	gpl11232_primary_name			yox1-del-1-a;yox1-del-1-b	[hs1990] yox1-del-1-a;[hs1990] yox1-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1107054;GSM1107055	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.02143055478	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:MBF1	yeast	GO:0002181	YOR298C-A	YPG_3b8be53c7581	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	MBF1	YOR298C-A	gpl11232_primary_name			mbf1-del-1-a	[hs1990] mbf1-del-1-a	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1106485	1	ch2	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.91917419476	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:YPR022C	yeast	GO:0006355	YPR022C	YPG_2b17437f6e38	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	YPR022C	YPR022C	direct_systematic_name			ypr022c-del-1-a	[hs1990] ypr022c-del-1-a	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1107064	1	ch2	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.08309923868	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:WAR1	yeast	GO:0006355	YML076C	YPG_5c4dee68d43f	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	WAR1	YML076C	gpl11232_primary_name			war1-del-1-b;war1-del-1-a	[hs1990] war1-del-1-b;[hs1990] war1-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106930;GSM1106929	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.49967586894	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:HAA1	yeast	GO:0006355	YPR008W	YPG_7d0ae68b6273	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	HAA1	YPR008W	gpl11232_primary_name			haa1-del-1-b;haa1-del-1-a	[hs1990] haa1-del-1-b;[hs1990] haa1-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106389;GSM1106388	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.49967586894	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:OAF1	yeast	GO:0006629	YAL051W	YPG_2a416a2e9a1b	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	OAF1	YAL051W	gpl11232_primary_name			oaf1-del-1-b	[hs1990] oaf1-del-1-b	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1106597	1	ch1	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.36441692394	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:SUT1	yeast	GO:0006355	YGL162W	YPG_3e8a12be9acb	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	SUT1	YGL162W	gpl11232_primary_name			sut1-del-1-b	[hs1990] sut1-del-1-b	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1106833	1	ch1	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.49967586894	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:YER130C	yeast	GO:0006355	YER130C	YPG_3e9b4bdcfdac	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	YER130C	YER130C	direct_systematic_name			yer130c-del-1-b	[hs1990] yer130c-del-1-b	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1106973	1	ch1	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	0.648008091516	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:NTO1	yeast	GO:0006325	YPR031W	YPG_2206fb64895c	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	NTO1	YPR031W	gpl11232_primary_name			nto1-del-1-a;nto1-del-1-b	nto1-del-1-a;nto1-del-1-b	exact;exact	;	GSM636510;GSM636511	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.54320052901	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:PMD1	yeast	GO:0022414	YER132C	YPG_beefe612981d	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	PMD1	YER132C	gpl11232_primary_name			pmd1-del-1-a;pmd1-del-2-b	[hs1990] pmd1-del-1-a;[hs1990] pmd1-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106649;GSM1106650	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.94657334993	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:HOS1	yeast	GO:0006355	YPR068C	YPG_b395c32d1645	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	HOS1	YPR068C	gpl11232_primary_name			hos1-del-1-a	hos1-del-1-a	exact		GSM636427	1	ch2	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.49967586894	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:FPR4	yeast	GO:0006325	YLR449W	YPG_38a4e8ad123a	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	FPR4	YLR449W	gpl11232_primary_name			fpr4-del-1-a	[hs1990] fpr4-del-1-a	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1106348	1	ch2	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.54320052901	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:PHD1	yeast	GO:0006355	YKL043W	YPG_844f1fdc925d	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	PHD1	YKL043W	gpl11232_primary_name			phd1-del-1-b	[hs1990] phd1-del-1-b	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1106631	1	ch1	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.49967586894	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:YRR1	yeast	GO:0006355	YOR162C	YPG_77e6b0f3b534	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	YRR1	YOR162C	gpl11232_primary_name			yrr1-del-1-b;yrr1-del-1-d	[hs1990] yrr1-del-1-b;[hs1990] yrr1-del-1-d	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1107077;GSM1107078	2	ch1;ch1	0	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.66630652104	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:REH1	yeast	GO:0042254	YLR387C	YPG_14a155c68315	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	REH1	YLR387C	gpl11232_primary_name			reh1-del-1-a;reh1-del-2-b	[hs1990] reh1-del-1-a;[hs1990] reh1-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106709;GSM1106710	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.59346739915	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:ARP5	yeast	GO:0006325	YNL059C	YPG_1ea9a174f952	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	ARP5	YNL059C	gpl11232_primary_name			arp5-del-1-a;arp5-del-1-c	arp5-del-1-a;arp5-del-1-c	exact;exact	;	GSM636336;GSM636337	2	ch2;ch2	0	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.54320052901	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:YAL044W-A	yeast	GO:0051604	YAL044W-A	YPG_8a37463dad14	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	YAL044W-A	YAL044W-A	direct_systematic_name			yal044w-a-del-1-a	[hs1990] yal044w-a-del-1-a	strip_anchored_submitter_batch_prefix	[hs1990] 	GSM1106937	1	ch2	0	refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.96603425708	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
