yeast_systematic	yeast_common	yeast_uniprot	yeast_omaid	human_symbol	human_uniprot	human_omaid	ortholog_type	score	distance	is_main_isoform_pair	source
YIL008W	URM1	P40554	YEAST01724	URM1	Q9BTM9	HUMAN98701	1:1	288.4800109863281	100.0	yes	OMA All.May2026 (API)
YIL160C	POT1	P27796	YEAST01737	ACAA1	P09110	HUMAN69202	1:1	1482.300048828125	64.0	yes	OMA All.May2026 (API)
YIL062C	ARC15	P40518	YEAST01739	ARPC5L	Q9BPX5	HUMAN98396	1:1	211.2100067138672	141.0	yes	OMA All.May2026 (API)
YIL083C	CAB2	P40506	YEAST01743	PPCS	Q9HAB8	HUMAN49185	1:1	657.6300048828125	95.0	yes	OMA All.May2026 (API)
YIL023C	YKE4	P40544	YEAST01751	SLC39A13	Q96H72	HUMAN05800	1:1	425.25	116.0	yes	OMA All.May2026 (API)
YIL142W	CCT2	P39076	YEAST01754	CCT2	P78371	HUMAN14228	1:1	3117.389892578125	41.21269989013672	yes	OMA All.May2026 (API)
YIL034C	CAP2	P13517	YEAST01756	CAPZB	P47756	HUMAN47820	1:1	948.5	65.0	yes	OMA All.May2026 (API)
YIL091C	UTP25	P40498	YEAST01758	UTP25	Q68CQ4	HUMAN54591	1:1	1160.3800048828125	127.0	yes	OMA All.May2026 (API)
YIL078W	THS1	P04801	YEAST01759	TARS1	P26639	HUMAN78749	1:1	3457.43994140625	55.0	yes	OMA All.May2026 (API)
YIL125W	KGD1	P20967	YEAST01762	OGDHL	Q9ULD0	HUMAN01129	1:n	3215.699951171875	83.0	yes	OMA All.May2026 (API)
YIL125W	KGD1	P20967	YEAST01762	OGDH	Q02218	HUMAN88814	1:n	3268.52001953125	80.0	yes	OMA All.May2026 (API)
YIL043C	CBR1	P38626	YEAST01767	CYB5R3	P00387	HUMAN60907	m:n	611.4099731445312	96.0	yes	OMA All.May2026 (API)
YIL043C	CBR1	P38626	YEAST01767	CYB5R1	Q9UHQ9	HUMAN54230	m:n	644.1900024414062	92.0	yes	OMA All.May2026 (API)
YIL043C	CBR1	P38626	YEAST01767	CYB5R2	Q6BCY4	HUMAN04411	m:n	683.4099731445312	92.0	yes	OMA All.May2026 (API)
YIL049W	DFG10	P40526	YEAST01771	SRD5A3	Q9H8P0	HUMAN75597	1:1	210.13999938964844	152.0	yes	OMA All.May2026 (API)
YIL104C	SHQ1	P40486	YEAST01773	SHQ1	Q6PI26	HUMAN71008	1:1	606.5399780273438	138.0	yes	OMA All.May2026 (API)
YIL007C	NAS2	P40555	YEAST01776	PSMD9	O00233	HUMAN15984	1:1	446.17999267578125	107.0	yes	OMA All.May2026 (API)
YIL021W	RPB3	P16370	YEAST01777	POLR2C	P19387	HUMAN28501	1:1	867.3200073242188	82.0	yes	OMA All.May2026 (API)
YIR027C	DAL1	P32375	YEAST01786	DPYSL4	O14531	HUMAN03431	1:n	205.6199951171875	213.0	yes	OMA All.May2026 (API)
YIR027C	DAL1	P32375	YEAST01786	DPYS	Q14117	HUMAN95107	1:n	267.1400146484375	158.0	yes	OMA All.May2026 (API)
YIR027C	DAL1	P32375	YEAST01786	DPYSL5	Q9BPU6	HUMAN61863	1:n	281.0299987792969	179.0	yes	OMA All.May2026 (API)
YIL088C	AVT7	P40501	YEAST01787	SLC38A7	Q9NVC3	HUMAN28729	1:1	276.5899963378906	186.0	yes	OMA All.May2026 (API)
YIL001W		P40560	YEAST01789	ABTB1	Q969K4	HUMAN72093	1:1	467.260009765625	146.0	yes	OMA All.May2026 (API)
YIL148W	RPL40A	P0CH08	YEAST01793	UBA52	P62987	HUMAN42004	m:1	1309.4200439453125	10.549200057983398	yes	OMA All.May2026 (API)
YIL114C	POR2	P40478	YEAST01798	VDAC2	P45880	HUMAN01791	m:n	274.0	184.0	yes	OMA All.May2026 (API)
YIL114C	POR2	P40478	YEAST01798	VDAC3	Q9Y277	HUMAN93675	m:n	287.739990234375	179.0	yes	OMA All.May2026 (API)
YIL114C	POR2	P40478	YEAST01798	VDAC1	P21796	HUMAN80750	m:n	295.8699951171875	177.0	yes	OMA All.May2026 (API)
YIR035C	NRE1	P40579	YEAST01799	SPR	P35270	HUMAN63230	1:1	232.67999267578125	135.0	yes	OMA All.May2026 (API)
YIL033C	BCY1	P07278	YEAST01804	PRKAR1A	P10644	HUMAN35874	1:n	762.0	106.0	yes	OMA All.May2026 (API)
YIL033C	BCY1	P07278	YEAST01804	PRKAR2B	P31323	HUMAN90715	1:n	771.8699951171875	106.0	yes	OMA All.May2026 (API)
YIL033C	BCY1	P07278	YEAST01804	PRKAR2A	P13861	HUMAN69905	1:n	792.3699951171875	92.0	yes	OMA All.May2026 (API)
YER074W	RPS24A	P0CX31	YEAST01824	RPS24	A0A2R8Y849	HUMAN01888	m:1	658.4400024414062	50.0	yes	OMA All.May2026 (API)
YIL003W	CFD1	P40558	YEAST01834	NUBP1	P53384	HUMAN26597	m:n	1004.739990234375	67.0	yes	OMA All.May2026 (API)
YIL003W	CFD1	P40558	YEAST01834	NUBP2	Q9Y5Y2	HUMAN25727	m:n	1209.22998046875	58.0	yes	OMA All.May2026 (API)
Q0275	COX3	P00420	YEAST01840	MT-CO3	P00414	HUMAN99528	1:1	982.239990234375	90.0	yes	OMA All.May2026 (API)
Q0250	COX2	P00410	YEAST01845	MT-CO2	P00403	HUMAN99525	1:1	778.8099975585938	86.0	yes	OMA All.May2026 (API)
Q0105	COB	P00163	YEAST01848	MT-CYB	P00156	HUMAN99534	1:1	1663.469970703125	75.0	yes	OMA All.May2026 (API)
Q0085	ATP6	P00854	YEAST01859	MT-ATP6	P00846	HUMAN99527	1:1	450.6199951171875	119.0	yes	OMA All.May2026 (API)
Q0045	COX1	P00401	YEAST01862	MT-CO1	P00395	HUMAN99524	1:1	2838.97998046875	51.0	yes	OMA All.May2026 (API)
YDR418W	RPL12B	P0CX54	YEAST01868	RPL12	P30050	HUMAN98501	m:1	1152.47998046875	33.81610107421875	yes	OMA All.May2026 (API)
YER146W	LSM5	P40089	YEAST01870	LSM5	Q9Y4Y9	HUMAN88404	1:1	320.5400085449219	72.0	yes	OMA All.May2026 (API)
YER183C	FAU1	P40099	YEAST01873	ST20-MTHFS	A0A0A6YYL1	HUMAN24645	1:n	257.7200012207031	123.0	yes	OMA All.May2026 (API)
YER183C	FAU1	P40099	YEAST01873	MTHFS	P49914	HUMAN24642	1:n	290.44000244140625	130.0	yes	OMA All.May2026 (API)
YER172C	BRR2	P32639	YEAST01876	SNRNP200	O75643	HUMAN63849	1:1	5684.2900390625	95.0	yes	OMA All.May2026 (API)
YEL032W	MCM3	P24279	YEAST01879	MCM3	P25205	HUMAN85169	1:1	2564.2900390625	55.0	yes	OMA All.May2026 (API)
YER105C	NUP157	P40064	YEAST01883	NUP155	O75694	HUMAN78922	m:1	562.3300170898438	187.0	yes	OMA All.May2026 (API)
YEL053C	MAK10	Q02197	YEAST01884	NAA35	Q5VZE5	HUMAN97441	1:1	263.5299987792969	194.0	yes	OMA All.May2026 (API)
YER013W	PRP22	P24384	YEAST01887	DHX8	Q14562	HUMAN34072	1:1	3908.06005859375	63.0	yes	OMA All.May2026 (API)
YER094C	PUP3	P25451	YEAST01890	PSMB3	P49720	HUMAN33267	1:1	962.02001953125	63.0	yes	OMA All.May2026 (API)
YEL034W	HYP2	P23301	YEAST01892	EIF5A2	Q9GZV4	HUMAN73386	m:n	931.1199951171875	42.12860107421875	yes	OMA All.May2026 (API)
YEL034W	HYP2	P23301	YEAST01892	EIF5A	P63241	HUMAN31349	m:n	956.9500122070312	43.064701080322266	yes	OMA All.May2026 (API)
YER131W	RPS26B	P39939	YEAST01897	RPS26P11	Q5JNZ5	HUMAN13398	m:1	735.9600219726562	33.81610107421875	yes	OMA All.May2026 (API)
YER177W	BMH1	P29311	YEAST01909	YWHAE	P62258	HUMAN30615	m:1	1818.9000244140625	23.790199279785156	yes	OMA All.May2026 (API)
YER043C	SAH1	P39954	YEAST01913	AHCY	P23526	HUMAN56587	1:1	3045.739990234375	32.36180114746094	yes	OMA All.May2026 (API)
YEL004W	YEA4	P40004	YEAST01914	SLC35B4	Q969S0	HUMAN91410	1:1	575.0800170898438	139.0	yes	OMA All.May2026 (API)
YER141W	COX15	P40086	YEAST01915	COX15	Q7KZN9	HUMAN02474	1:1	1036.449951171875	93.0	yes	OMA All.May2026 (API)
YER170W	ADK2	P26364	YEAST01916	AK4	P27144	HUMAN50257	1:n	630.1799926757812	95.0	yes	OMA All.May2026 (API)
YER170W	ADK2	P26364	YEAST01916	AK3	Q9UIJ7	HUMAN96351	1:n	660.469970703125	90.0	yes	OMA All.May2026 (API)
YER070W	RNR1	P21524	YEAST01922	RRM1	P23921	HUMAN04103	m:1	5064.97021484375	39.44029998779297	yes	OMA All.May2026 (API)
YEL026W	SNU13	P39990	YEAST01928	SNU13	P55769	HUMAN60821	1:1	871.0599975585938	33.08100128173828	yes	OMA All.May2026 (API)
YEL016C	NPP2	P39997	YEAST01930	ENPP6	Q6UWR7	HUMAN78275	1:n	220.3300018310547	212.0	yes	OMA All.May2026 (API)
YEL016C	NPP2	P39997	YEAST01930	ENPP4	Q9Y6X5	HUMAN85082	1:n	310.94000244140625	155.0	yes	OMA All.May2026 (API)
YEL016C	NPP2	P39997	YEAST01930	ENPP5	Q9UJA9	HUMAN85083	1:n	327.5799865722656	151.0	yes	OMA All.May2026 (API)
YEL016C	NPP2	P39997	YEAST01930	ENPP7	Q6UWV6	HUMAN36758	1:n	337.2699890136719	158.0	yes	OMA All.May2026 (API)
YER012W	PRE1	P22141	YEAST01931	PSMB2	P49721	HUMAN48825	1:1	721.260009765625	84.0	yes	OMA All.May2026 (API)
YEL052W	AFG1	P32317	YEAST01936	AFG1L	Q8WV93	HUMAN85955	1:1	888.0499877929688	104.0	yes	OMA All.May2026 (API)
YER178W	PDA1	P16387	YEAST01946	PDHA2	P29803	HUMAN76634	1:n	1523.469970703125	61.0	yes	OMA All.May2026 (API)
YER178W	PDA1	P16387	YEAST01946	PDHA1	P08559	HUMAN99960	1:n	1603.4000244140625	58.0	yes	OMA All.May2026 (API)
YER003C	PMI40	P29952	YEAST01949	MPI	P34949	HUMAN24237	1:1	1072.81005859375	91.0	yes	OMA All.May2026 (API)
YER163C	GCG1	P32656	YEAST01950	CHAC1	Q9BUX1	HUMAN22395	1:n	286.3999938964844	122.0	yes	OMA All.May2026 (API)
YER163C	GCG1	P32656	YEAST01950	CHAC2	Q8WUX2	HUMAN62653	1:n	369.57000732421875	107.0	yes	OMA All.May2026 (API)
YER179W	DMC1	P25453	YEAST01957	DMC1	Q14565	HUMAN60569	1:1	1504.6400146484375	58.0	yes	OMA All.May2026 (API)
YEL011W	GLC3	P32775	YEAST01958	GBE1	Q04446	HUMAN71057	1:1	3432.8798828125	50.0	yes	OMA All.May2026 (API)
YER166W	DNF1	P32660	YEAST01959	ATP10D	Q9P241	HUMAN75456	m:n	2177.909912109375	98.0	yes	OMA All.May2026 (API)
YER166W	DNF1	P32660	YEAST01959	ATP8B1	O43520	HUMAN38710	m:n	2442.10009765625	97.0	yes	OMA All.May2026 (API)
YER061C	CEM1	P39525	YEAST01960	OXSM	Q9NWU1	HUMAN68945	1:1	1066.47998046875	96.0	yes	OMA All.May2026 (API)
YER082C	UTP7	P40055	YEAST01961	WDR46	O15213	HUMAN84294	1:1	1392.1600341796875	82.0	yes	OMA All.May2026 (API)
YER107C	GLE2	P40066	YEAST01964	RAE1	P78406	HUMAN57600	1:1	1074.56005859375	90.0	yes	OMA All.May2026 (API)
YER020W	GPA2	P10823	YEAST01965	GNA14	O95837	HUMAN97342	m:n	903.1799926757812	95.0	yes	OMA All.May2026 (API)
YER020W	GPA2	P10823	YEAST01965	GNAQ	P50148	HUMAN97343	m:n	972.3200073242188	92.0	yes	OMA All.May2026 (API)
YER020W	GPA2	P10823	YEAST01965	GNAT3	A8MTJ3	HUMAN89606	m:n	1051.0400390625	86.0	yes	OMA All.May2026 (API)
YER020W	GPA2	P10823	YEAST01965	GNAI3	P08754	HUMAN51154	m:n	1073.6800537109375	87.0	yes	OMA All.May2026 (API)
YER020W	GPA2	P10823	YEAST01965	GNAI1	P63096	HUMAN89565	m:n	1082.760009765625	87.0	yes	OMA All.May2026 (API)
YER125W	RSP5	P39940	YEAST01966	WWP2	O00308	HUMAN29402	1:n	2137.47998046875	73.0	yes	OMA All.May2026 (API)
YER125W	RSP5	P39940	YEAST01966	ITCH	A0A8V8TKK4	HUMAN56590	1:n	2233.409912109375	72.0	yes	OMA All.May2026 (API)
YER057C	HMF1	P40037	YEAST01969	RIDA	P52758	HUMAN94870	m:1	366.989990234375	88.0	yes	OMA All.May2026 (API)
YER006W	NUG1	P40010	YEAST01971	GNL3	Q9BVP2	HUMAN70510	1:1	617.27001953125	117.0	yes	OMA All.May2026 (API)
YEL002C	WBP1	P33767	YEAST01974	DDOST	P39656	HUMAN47879	1:1	396.2699890136719	166.0	yes	OMA All.May2026 (API)
YEL064C	AVT2	P39981	YEAST01975	SLC38A11	Q08AI6	HUMAN65297	1:1	631.510009765625	143.0	yes	OMA All.May2026 (API)
YER103W	SSA4	P22202	YEAST01976	HSPA1L	P34931	HUMAN84059	m:n	4514.080078125	31.658300399780273	yes	OMA All.May2026 (API)
YER103W	SSA4	P22202	YEAST01976	HSPA6	P17066	HUMAN53272	m:n	4518.18994140625	31.658300399780273	yes	OMA All.May2026 (API)
YER103W	SSA4	P22202	YEAST01976	HSPA2	P54652	HUMAN19795	m:n	4617.5	28.993900299072266	yes	OMA All.May2026 (API)
YER103W	SSA4	P22202	YEAST01976	HSPA1A	P0DMV8	HUMAN84060	m:n	4720.509765625	28.36359977722168	yes	OMA All.May2026 (API)
YER103W	SSA4	P22202	YEAST01976	HSPA1B	P0DMV9	HUMAN84062	m:n	4720.509765625	28.36359977722168	yes	OMA All.May2026 (API)
YER103W	SSA4	P22202	YEAST01976	HSPA8	P11142	HUMAN09922	m:n	4770.18994140625	28.36359977722168	yes	OMA All.May2026 (API)
YER007C-A	TMA20	P89886	YEAST01977	MCTS2	A0A3B3IRV3	HUMAN56410	1:n	657.0	77.0	yes	OMA All.May2026 (API)
YER007C-A	TMA20	P89886	YEAST01977	MCTS1	Q9ULC4	HUMAN102031	1:n	665.510009765625	76.0	yes	OMA All.May2026 (API)
YER164W	CHD1	P32657	YEAST01982	CHD2	O14647	HUMAN25160	1:n	2753.409912109375	110.0	yes	OMA All.May2026 (API)
YER164W	CHD1	P32657	YEAST01982	CHD1	O14646	HUMAN80174	1:n	2765.06005859375	101.0	yes	OMA All.May2026 (API)
YEL042W	GDA1	P32621	YEAST01984	ENTPD5	O75356	HUMAN20245	1:n	579.7899780273438	122.0	yes	OMA All.May2026 (API)
YEL042W	GDA1	P32621	YEAST01984	ENTPD6	O75354	HUMAN56347	1:n	592.219970703125	121.0	yes	OMA All.May2026 (API)
YER014W	HEM14	P40012	YEAST01990	PPOX	P50336	HUMAN53147	1:1	352.489990234375	169.0	yes	OMA All.May2026 (API)
YER044C	ERG28	P40030	YEAST01995	ERG28	Q9UKR5	HUMAN20417	1:1	275.3699951171875	121.0	yes	OMA All.May2026 (API)
YEL039C	CYC7	P00045	YEAST01996	CYCS	P99999	HUMAN88135	m:1	596.1300048828125	53.0	yes	OMA All.May2026 (API)
YER031C	YPT31	P38555	YEAST02001	RAB11B	Q15907	HUMAN40384	m:n	1225.800048828125	34.56760025024414	yes	OMA All.May2026 (API)
YER031C	YPT31	P38555	YEAST02001	RAB11A	P62491	HUMAN23715	m:n	1231.6099853515625	34.56760025024414	yes	OMA All.May2026 (API)
YEL006W	YEA6	P39953	YEAST02004	SLC25A17	O43808	HUMAN60735	m:n	373.2200012207031	139.0	yes	OMA All.May2026 (API)
YEL006W	YEA6	P39953	YEAST02004	SLC25A41	Q8N5S1	HUMAN40127	m:n	390.54998779296875	145.0	yes	OMA All.May2026 (API)
YEL006W	YEA6	P39953	YEAST02004	SLC25A33	Q9BSK2	HUMAN47340	m:n	506.07000732421875	131.0	yes	OMA All.May2026 (API)
YEL006W	YEA6	P39953	YEAST02004	SLC25A32	Q9H2D1	HUMAN95085	m:n	529.6300048828125	123.0	yes	OMA All.May2026 (API)
YEL006W	YEA6	P39953	YEAST02004	SLC25A36	Q96CQ1	HUMAN72612	m:n	536.5399780273438	128.0	yes	OMA All.May2026 (API)
YER015W	FAA2	P39518	YEAST02007	ACSL5	Q9ULC5	HUMAN02967	1:n	1049.780029296875	128.0	yes	OMA All.May2026 (API)
YER048W-A	ISD11	Q6Q560	YEAST02012	LYRM4	Q9HD34	HUMAN82997	1:1	307.05999755859375	86.0	yes	OMA All.May2026 (API)
YER171W	RAD3	P06839	YEAST02014	ERCC2	P18074	HUMAN44358	1:1	3417.739990234375	67.0	yes	OMA All.May2026 (API)
YER078C	ICP55	P40051	YEAST02015	XPNPEP3	Q9NQH7	HUMAN60756	1:1	1001.8200073242188	112.0	yes	OMA All.May2026 (API)
YEL003W	GIM4	P40005	YEAST02017	PFDN2	Q9UHV9	HUMAN53127	1:1	299.19000244140625	98.0	yes	OMA All.May2026 (API)
YER133W	GLC7	P32598	YEAST02020	PPP1CA	P62136	HUMAN07558	1:n	2908.280029296875	14.350099563598633	yes	OMA All.May2026 (API)
YER133W	GLC7	P32598	YEAST02020	PPP1CC	P36873	HUMAN15429	1:n	2958.610107421875	13.434499740600586	yes	OMA All.May2026 (API)
YER157W	COG3	P40094	YEAST02028	COG3	Q96JB2	HUMAN16936	1:1	611.4400024414062	166.0	yes	OMA All.May2026 (API)
YEL038W	UTR4	P32626	YEAST02031	ENOPH1	Q9UHY7	HUMAN76185	1:1	430.1499938964844	103.0	yes	OMA All.May2026 (API)
YER154W	OXA1	P39952	YEAST02037	OXA1L	Q15070	HUMAN18262	1:1	519.22998046875	123.0	yes	OMA All.May2026 (API)
YEL071W	DLD3	P39976	YEAST02040	D2HGDH	Q8N465	HUMAN68105	m:1	1689.510009765625	83.0	yes	OMA All.May2026 (API)
YEL069C	HXT13	P39924	YEAST02042	SLC2A10	O95528	HUMAN57391	m:n	341.2300109863281	170.0	yes	OMA All.May2026 (API)
YEL069C	HXT13	P39924	YEAST02042	SLC2A9	Q9NRM0	HUMAN74893	m:n	419.2300109863281	171.0	yes	OMA All.May2026 (API)
YEL069C	HXT13	P39924	YEAST02042	SLC2A12	Q8TD20	HUMAN86606	m:n	420.5899963378906	161.0	yes	OMA All.May2026 (API)
YEL069C	HXT13	P39924	YEAST02042	SLC2A6	Q9UGQ3	HUMAN99148	m:n	436.510009765625	168.0	yes	OMA All.May2026 (API)
YEL069C	HXT13	P39924	YEAST02042	SLC2A7	Q6PXP3	HUMAN47322	m:n	436.739990234375	164.0	yes	OMA All.May2026 (API)
YEL069C	HXT13	P39924	YEAST02042	SLC2A5	P22732	HUMAN47323	m:n	445.8699951171875	166.0	yes	OMA All.May2026 (API)
YEL069C	HXT13	P39924	YEAST02042	SLC2A13	Q96QE2	HUMAN12013	m:n	453.95001220703125	160.0	yes	OMA All.May2026 (API)
YEL069C	HXT13	P39924	YEAST02042	SLC2A8	Q9NY64	HUMAN98489	m:n	478.1099853515625	167.0	yes	OMA All.May2026 (API)
YEL069C	HXT13	P39924	YEAST02042	SLC2A4	P14672	HUMAN31341	m:n	507.0799865722656	152.0	yes	OMA All.May2026 (API)
YEL069C	HXT13	P39924	YEAST02042	SLC2A1	P11166	HUMAN49272	m:n	508.7200012207031	166.0	yes	OMA All.May2026 (API)
YEL069C	HXT13	P39924	YEAST02042	SLC2A2	P11168	HUMAN73390	m:n	541.25	150.0	yes	OMA All.May2026 (API)
YEL069C	HXT13	P39924	YEAST02042	SLC2A3	P11169	HUMAN10977	m:n	546.0	156.0	yes	OMA All.May2026 (API)
YER017C	AFG3	P39925	YEAST02045	AFG3L2	Q9Y4W6	HUMAN37686	m:1	2813.419921875	58.0	yes	OMA All.May2026 (API)
YER009W	NTF2	P33331	YEAST02047	NUTF2	P61970	HUMAN29167	1:1	348.8500061035156	84.0	yes	OMA All.May2026 (API)
YER016W	BIM1	P40013	YEAST02057	MAPRE3	Q9UPY8	HUMAN61868	1:n	501.260009765625	110.0	yes	OMA All.May2026 (API)
YER016W	BIM1	P40013	YEAST02057	MAPRE2	Q15555	HUMAN38106	1:n	503.82000732421875	88.0	yes	OMA All.May2026 (API)
YER016W	BIM1	P40013	YEAST02057	MAPRE1	Q15691	HUMAN56517	1:n	512.1099853515625	101.0	yes	OMA All.May2026 (API)
YER023W	PRO3	P32263	YEAST02060	PYCR2	Q96C36	HUMAN54942	1:n	398.92999267578125	120.0	yes	OMA All.May2026 (API)
YER023W	PRO3	P32263	YEAST02060	PYCR1	P32322	HUMAN37130	1:n	400.1600036621094	119.0	yes	OMA All.May2026 (API)
YER023W	PRO3	P32263	YEAST02060	PYCR3	Q53H96	HUMAN95916	1:n	418.45001220703125	124.0	yes	OMA All.May2026 (API)
YER136W	GDI1	P39958	YEAST02062	GDI1	P31150	HUMAN102886	1:n	2148.739990234375	60.0	yes	OMA All.May2026 (API)
YER136W	GDI1	P39958	YEAST02062	GDI2	P50395	HUMAN00131	1:n	2159.360107421875	57.0	yes	OMA All.May2026 (API)
YEL029C	BUD16	P39988	YEAST02064	PDXK	O00764	HUMAN58832	m:1	610.4099731445312	108.0	yes	OMA All.May2026 (API)
YER119C	AVT6	P40074	YEAST02070	SLC38A6	Q8IZM9	HUMAN19693	m:n	299.8699951171875	179.0	yes	OMA All.May2026 (API)
YER119C	AVT6	P40074	YEAST02070	SLC38A3	Q99624	HUMAN70183	m:n	301.0899963378906	177.0	yes	OMA All.May2026 (API)
YER119C	AVT6	P40074	YEAST02070	SLC38A2	Q96QD8	HUMAN12170	m:n	333.0400085449219	165.0	yes	OMA All.May2026 (API)
YEL030W	ECM10	P39987	YEAST02080	HSPA9	P38646	HUMAN80998	m:1	3702.85009765625	40.31679916381836	yes	OMA All.May2026 (API)
YER005W	YND1	P40009	YEAST02085	ENTPD4	Q9Y227	HUMAN93030	1:n	833.8400268554688	129.0	yes	OMA All.May2026 (API)
YER005W	YND1	P40009	YEAST02085	ENTPD7	Q9NQZ7	HUMAN02469	1:n	853.52001953125	121.0	yes	OMA All.May2026 (API)
YER102W	RPS8B	P0CX40	YEAST02086	RPS8	P62241	HUMAN49510	m:1	1131.3399658203125	48.0	yes	OMA All.May2026 (API)
YEL031W	SPF1	P39986	YEAST02089	ATP13A1	Q9HD20	HUMAN42196	1:1	3138.489990234375	94.0	yes	OMA All.May2026 (API)
YER073W	ALD5	P40047	YEAST02091	ALDH1A3	P47895	HUMAN25268	m:n	1782.3299560546875	77.0	yes	OMA All.May2026 (API)
YER073W	ALD5	P40047	YEAST02091	ALDH1B1	P30837	HUMAN97077	m:n	1804.7900390625	81.0	yes	OMA All.May2026 (API)
YER073W	ALD5	P40047	YEAST02091	ALDH1A1	P00352	HUMAN97291	m:n	1837.6800537109375	78.0	yes	OMA All.May2026 (API)
YER073W	ALD5	P40047	YEAST02091	ALDH2	P05091	HUMAN15493	m:n	1855.47998046875	77.0	yes	OMA All.May2026 (API)
YER073W	ALD5	P40047	YEAST02091	ALDH1A2	O94788	HUMAN23317	m:n	1857.5799560546875	76.0	yes	OMA All.May2026 (API)
YEL027W	VMA3	P25515	YEAST02092	ATP6V0C	P27449	HUMAN25948	m:1	1050.0799560546875	33.81610107421875	yes	OMA All.May2026 (API)
YEL037C	RAD23	P32628	YEAST02096	RAD23A	P54725	HUMAN41204	1:n	599.5999755859375	104.0	yes	OMA All.May2026 (API)
YEL037C	RAD23	P32628	YEAST02096	RAD23B	P54727	HUMAN97936	1:n	624.5800170898438	107.0	yes	OMA All.May2026 (API)
YER134C		P40081	YEAST02097	MDP1	Q86V88	HUMAN18668	1:1	243.00999450683594	115.0	yes	OMA All.May2026 (API)
YER021W	RPN3	P40016	YEAST02100	PSMD3	O43242	HUMAN33431	1:1	971.5999755859375	97.0	yes	OMA All.May2026 (API)
YER004W	FMP52	P40008	YEAST02101	HTATIP2	Q9BUP3	HUMAN05037	1:1	260.79998779296875	134.0	yes	OMA All.May2026 (API)
YBL087C	RPL23A	P0CX41	YEAST02106	RPL23	P62829	HUMAN33279	m:1	1128.77001953125	20.85099983215332	yes	OMA All.May2026 (API)
YER095W	RAD51	P25454	YEAST02113	RAD51	Q06609	HUMAN22340	1:1	2180.52001953125	35.33570098876953	yes	OMA All.May2026 (API)
YER148W	SPT15	P13393	YEAST02119	TBPL1	P62380	HUMAN86600	1:1	485.2200012207031	102.0	yes	OMA All.May2026 (API)
YIL069C	RPS24B	P0CX32	YEAST02125	RPS24	A0A2R8Y849	HUMAN01888	m:1	658.4400024414062	50.0	yes	OMA All.May2026 (API)
YEL051W	VMA8	P32610	YEAST02129	ATP6V1D	Q9Y5K8	HUMAN19906	1:1	987.010009765625	56.0	yes	OMA All.May2026 (API)
YEL056W	HAT2	P39984	YEAST02135	RBBP7	Q16576	HUMAN99897	1:n	988.9199829101562	109.0	yes	OMA All.May2026 (API)
YEL056W	HAT2	P39984	YEAST02135	RBBP4	Q09028	HUMAN48694	1:n	1014.0499877929688	100.0	yes	OMA All.May2026 (API)
YER036C	ARB1	P40024	YEAST02137	ABCF2	Q9UG63	HUMAN92112	1:n	2324.1201171875	70.0	yes	OMA All.May2026 (API)
YER156C		P40093	YEAST02143	MYG1	Q9HB07	HUMAN12958	1:1	1056.9300537109375	88.0	yes	OMA All.May2026 (API)
YER074W-A	YOS1	Q3E834	YEAST02146	IER3IP1	Q9Y5U9	HUMAN38379	1:n	207.22000122070312	98.0	yes	OMA All.May2026 (API)
YER174C	GRX4	P32642	YEAST02153	GLRX3	O76003	HUMAN03400	1:1	676.8200073242188	87.0	yes	OMA All.May2026 (API)
YER099C	PRS2	P38620	YEAST02156	PRPS1L1	P21108	HUMAN87979	m:n	1646.1300048828125	50.0	yes	OMA All.May2026 (API)
YER099C	PRS2	P38620	YEAST02156	PRPS1	P60891	HUMAN101755	m:n	1725.699951171875	45.0	yes	OMA All.May2026 (API)
YER025W	GCD11	P32481	YEAST02159	EIF2S3B	Q2VIR3	HUMAN11217	1:n	3239.760009765625	30.29680061340332	yes	OMA All.May2026 (API)
YER025W	GCD11	P32481	YEAST02159	EIF2S3	P41091	HUMAN100057	1:n	3304.7900390625	28.36359977722168	yes	OMA All.May2026 (API)
YER126C	NSA2	P40078	YEAST02161	NSA2	O95478	HUMAN79663	1:1	1457.219970703125	46.0	yes	OMA All.May2026 (API)
YER165W	PAB1	P04147	YEAST02163	PABPC5	Q96DU9	HUMAN101459	1:n	1389.52001953125	77.0	yes	OMA All.May2026 (API)
YER165W	PAB1	P04147	YEAST02163	PABPC4L	P0CB38	HUMAN77413	1:n	1585.050048828125	69.0	yes	OMA All.May2026 (API)
YEL058W	PCM1	P38628	YEAST02164	PGM3	O95394	HUMAN85597	1:1	1477.7900390625	80.0	yes	OMA All.May2026 (API)
YEL012W	UBC8	P28263	YEAST02167	UBE2H	P62256	HUMAN91291	1:1	815.3900146484375	58.0	yes	OMA All.May2026 (API)
YEL020W-A	TIM9	O74700	YEAST02168	TIMM9	Q9Y5J7	HUMAN19595	1:1	259.9100036621094	71.0	yes	OMA All.May2026 (API)
YER042W	MXR1	P40029	YEAST02171	MSRA	Q9UJ68	HUMAN92443	1:1	370.75	118.0	yes	OMA All.May2026 (API)
YER110C	KAP123	P40069	YEAST02175	IPO4	Q8TEX9	HUMAN18634	1:1	866.27001953125	172.0	yes	OMA All.May2026 (API)
YEL020C	PXP1	P39994	YEAST02180	HACL1	Q9UJ83	HUMAN68744	1:1	1349.510009765625	102.0	yes	OMA All.May2026 (API)
