og_id	og_name	yeast_gene	human_gene
191745at2759	transporter	H778_YJM990O00492	V-ATPase subunit E 2
191745at2759	transporter	H778_YJM990O00492	57380
191745at2759	transporter	H778_YJM990O00492	V-ATPase subunit E 1
191745at2759	transporter	H778_YJM990P00218	V-ATPase subunit E 2
191745at2759	transporter	H778_YJM990P00218	V-ATPase subunit E 1
191745at2759	transporter	H778_YJM990P00218	MRS2
191745at2759	transporter	H778_YJM990P00218	V-ATPase subunit E 2
191745at2759	transporter	H778_YJM990P00218	57380
191745at2759	transporter	H778_YJM990P00218	V-ATPase subunit E 1
191745at2759	transporter	H779_YJM993O00491	V-ATPase subunit E 2
191745at2759	transporter	H779_YJM993O00491	V-ATPase subunit E 1
191745at2759	transporter	H779_YJM993O00491	MRS2
191745at2759	transporter	H779_YJM993O00491	V-ATPase subunit E 2
191745at2759	transporter	H779_YJM993O00491	57380
191745at2759	transporter	H779_YJM993O00491	V-ATPase subunit E 1
191745at2759	transporter	H779_YJM993O00492	V-ATPase subunit E 2
191745at2759	transporter	H779_YJM993O00492	V-ATPase subunit E 1
191745at2759	transporter	H779_YJM993O00492	MRS2
191745at2759	transporter	H779_YJM993O00492	V-ATPase subunit E 2
191745at2759	transporter	H779_YJM993O00492	57380
191745at2759	transporter	H779_YJM993O00492	V-ATPase subunit E 1
191745at2759	transporter	H779_YJM993P00218	V-ATPase subunit E 2
191745at2759	transporter	H779_YJM993P00218	V-ATPase subunit E 1
191745at2759	transporter	H779_YJM993P00218	MRS2
191745at2759	transporter	H779_YJM993P00218	V-ATPase subunit E 2
191745at2759	transporter	H779_YJM993P00218	57380
191745at2759	transporter	H779_YJM993P00218	V-ATPase subunit E 1
191745at2759	transporter	H780_YJM996O00498	V-ATPase subunit E 2
191745at2759	transporter	H780_YJM996O00498	V-ATPase subunit E 1
191745at2759	transporter	H780_YJM996O00498	MRS2
191745at2759	transporter	H780_YJM996O00498	V-ATPase subunit E 2
191745at2759	transporter	H780_YJM996O00498	57380
191745at2759	transporter	H780_YJM996O00498	V-ATPase subunit E 1
191745at2759	transporter	H780_YJM996O00497	V-ATPase subunit E 2
191745at2759	transporter	H780_YJM996O00497	V-ATPase subunit E 1
191745at2759	transporter	H780_YJM996O00497	MRS2
191745at2759	transporter	H780_YJM996O00497	V-ATPase subunit E 2
191745at2759	transporter	H780_YJM996O00497	57380
191745at2759	transporter	H780_YJM996O00497	V-ATPase subunit E 1
191745at2759	transporter	H780_YJM996P00073	V-ATPase subunit E 2
191745at2759	transporter	H780_YJM996P00073	V-ATPase subunit E 1
191745at2759	transporter	H780_YJM996P00073	MRS2
191745at2759	transporter	H780_YJM996P00073	V-ATPase subunit E 2
191745at2759	transporter	H780_YJM996P00073	57380
191745at2759	transporter	H780_YJM996P00073	V-ATPase subunit E 1
191745at2759	transporter	H781_YJM1133O00480	V-ATPase subunit E 2
191745at2759	transporter	H781_YJM1133O00480	V-ATPase subunit E 1
191745at2759	transporter	H781_YJM1133O00480	MRS2
191745at2759	transporter	H781_YJM1133O00480	V-ATPase subunit E 2
191745at2759	transporter	H781_YJM1133O00480	57380
191745at2759	transporter	H781_YJM1133O00480	V-ATPase subunit E 1
191745at2759	transporter	H781_YJM1133O00481	V-ATPase subunit E 2
191745at2759	transporter	H781_YJM1133O00481	V-ATPase subunit E 1
191745at2759	transporter	H781_YJM1133O00481	MRS2
191745at2759	transporter	H781_YJM1133O00481	V-ATPase subunit E 2
191745at2759	transporter	H781_YJM1133O00481	57380
191745at2759	transporter	H781_YJM1133O00481	V-ATPase subunit E 1
191745at2759	transporter	H781_YJM1133P00218	V-ATPase subunit E 2
191745at2759	transporter	H781_YJM1133P00218	V-ATPase subunit E 1
191745at2759	transporter	H781_YJM1133P00218	MRS2
191745at2759	transporter	H781_YJM1133P00218	V-ATPase subunit E 2
191745at2759	transporter	H781_YJM1133P00218	57380
191745at2759	transporter	H781_YJM1133P00218	V-ATPase subunit E 1
191745at2759	transporter	H782_YJM1190O00488	V-ATPase subunit E 2
191745at2759	transporter	H782_YJM1190O00488	V-ATPase subunit E 1
191745at2759	transporter	H782_YJM1190O00488	MRS2
191745at2759	transporter	H782_YJM1190O00488	V-ATPase subunit E 2
191745at2759	transporter	H782_YJM1190O00488	57380
191745at2759	transporter	H782_YJM1190O00488	V-ATPase subunit E 1
191745at2759	transporter	H782_YJM1190O00489	V-ATPase subunit E 2
191745at2759	transporter	H782_YJM1190O00489	V-ATPase subunit E 1
191745at2759	transporter	H782_YJM1190O00489	MRS2
191745at2759	transporter	H782_YJM1190O00489	V-ATPase subunit E 2
191745at2759	transporter	H782_YJM1190O00489	57380
191745at2759	transporter	H782_YJM1190O00489	V-ATPase subunit E 1
191745at2759	transporter	H782_YJM1190P00217	V-ATPase subunit E 2
191745at2759	transporter	H782_YJM1190P00217	V-ATPase subunit E 1
191745at2759	transporter	H782_YJM1190P00217	MRS2
191745at2759	transporter	H782_YJM1190P00217	V-ATPase subunit E 2
191745at2759	transporter	H782_YJM1190P00217	57380
191745at2759	transporter	H782_YJM1190P00217	V-ATPase subunit E 1
191745at2759	transporter	H783_YJM1199O00491	V-ATPase subunit E 2
191745at2759	transporter	H783_YJM1199O00491	V-ATPase subunit E 1
191745at2759	transporter	H783_YJM1199O00491	MRS2
191745at2759	transporter	H783_YJM1199O00491	V-ATPase subunit E 2
191745at2759	transporter	H783_YJM1199O00491	57380
191745at2759	transporter	H783_YJM1199O00491	V-ATPase subunit E 1
191745at2759	transporter	H783_YJM1199O00492	V-ATPase subunit E 2
191745at2759	transporter	H783_YJM1199O00492	V-ATPase subunit E 1
191745at2759	transporter	H783_YJM1199O00492	MRS2
191745at2759	transporter	H783_YJM1199O00492	V-ATPase subunit E 2
191745at2759	transporter	H783_YJM1199O00492	57380
191745at2759	transporter	H783_YJM1199O00492	V-ATPase subunit E 1
191745at2759	transporter	H783_YJM1199P00218	V-ATPase subunit E 2
191745at2759	transporter	H783_YJM1199P00218	V-ATPase subunit E 1
191745at2759	transporter	H783_YJM1199P00218	MRS2
191745at2759	transporter	H783_YJM1199P00218	V-ATPase subunit E 2
191745at2759	transporter	H783_YJM1199P00218	57380
191745at2759	transporter	H783_YJM1199P00218	V-ATPase subunit E 1
191745at2759	transporter	H784_YJM1202O00482	V-ATPase subunit E 2
191745at2759	transporter	H784_YJM1202O00482	V-ATPase subunit E 1
191745at2759	transporter	H784_YJM1202O00482	MRS2
191745at2759	transporter	H784_YJM1202O00482	V-ATPase subunit E 2
191745at2759	transporter	H784_YJM1202O00482	57380
191745at2759	transporter	H784_YJM1202O00482	V-ATPase subunit E 1
191745at2759	transporter	H784_YJM1202O00481	V-ATPase subunit E 2
191745at2759	transporter	H784_YJM1202O00481	V-ATPase subunit E 1
191745at2759	transporter	H784_YJM1202O00481	MRS2
191745at2759	transporter	H784_YJM1202O00481	V-ATPase subunit E 2
191745at2759	transporter	H784_YJM1202O00481	57380
191745at2759	transporter	H784_YJM1202O00481	V-ATPase subunit E 1
191745at2759	transporter	H784_YJM1202P00217	V-ATPase subunit E 2
191745at2759	transporter	H784_YJM1202P00217	V-ATPase subunit E 1
191745at2759	transporter	H784_YJM1202P00217	MRS2
191745at2759	transporter	H784_YJM1202P00217	V-ATPase subunit E 2
191745at2759	transporter	H784_YJM1202P00217	57380
191745at2759	transporter	H784_YJM1202P00217	V-ATPase subunit E 1
191745at2759	transporter	H785_YJM1208O00500	V-ATPase subunit E 2
191745at2759	transporter	H785_YJM1208O00500	V-ATPase subunit E 1
191745at2759	transporter	H785_YJM1208O00500	MRS2
191745at2759	transporter	H785_YJM1208O00500	V-ATPase subunit E 2
191745at2759	transporter	H785_YJM1208O00500	57380
191745at2759	transporter	H785_YJM1208O00500	V-ATPase subunit E 1
191745at2759	transporter	H785_YJM1208O00499	V-ATPase subunit E 2
191745at2759	transporter	H785_YJM1208O00499	V-ATPase subunit E 1
191745at2759	transporter	H785_YJM1208O00499	MRS2
191745at2759	transporter	H785_YJM1208O00499	V-ATPase subunit E 2
191745at2759	transporter	H785_YJM1208O00499	57380
191745at2759	transporter	H785_YJM1208O00499	V-ATPase subunit E 1
191745at2759	transporter	H785_YJM1208P00214	V-ATPase subunit E 2
191745at2759	transporter	H785_YJM1208P00214	V-ATPase subunit E 1
191745at2759	transporter	H785_YJM1208P00214	MRS2
191745at2759	transporter	H785_YJM1208P00214	V-ATPase subunit E 2
191745at2759	transporter	H785_YJM1208P00214	57380
191745at2759	transporter	H785_YJM1208P00214	V-ATPase subunit E 1
191745at2759	transporter	H786_YJM1242O00489	V-ATPase subunit E 2
191745at2759	transporter	H786_YJM1242O00489	V-ATPase subunit E 1
191745at2759	transporter	H786_YJM1242O00489	MRS2
191745at2759	transporter	H786_YJM1242O00489	V-ATPase subunit E 2
191745at2759	transporter	H786_YJM1242O00489	57380
191745at2759	transporter	H786_YJM1242O00489	V-ATPase subunit E 1
191745at2759	transporter	H786_YJM1242O00488	V-ATPase subunit E 2
191745at2759	transporter	H786_YJM1242O00488	V-ATPase subunit E 1
191745at2759	transporter	H786_YJM1242O00488	MRS2
191745at2759	transporter	H786_YJM1242O00488	V-ATPase subunit E 2
191745at2759	transporter	H786_YJM1242O00488	57380
191745at2759	transporter	H786_YJM1242O00488	V-ATPase subunit E 1
191745at2759	transporter	H786_YJM1242P00212	V-ATPase subunit E 2
191745at2759	transporter	H786_YJM1242P00212	V-ATPase subunit E 1
191745at2759	transporter	H786_YJM1242P00212	MRS2
191745at2759	transporter	H786_YJM1242P00212	V-ATPase subunit E 2
191745at2759	transporter	H786_YJM1242P00212	57380
191745at2759	transporter	H786_YJM1242P00212	V-ATPase subunit E 1
191745at2759	transporter	H787_YJM1244O00480	V-ATPase subunit E 2
191745at2759	transporter	H787_YJM1244O00480	V-ATPase subunit E 1
191745at2759	transporter	H787_YJM1244O00480	MRS2
191745at2759	transporter	H787_YJM1244O00480	V-ATPase subunit E 2
191745at2759	transporter	H787_YJM1244O00480	57380
191745at2759	transporter	H787_YJM1244O00480	V-ATPase subunit E 1
191745at2759	transporter	H787_YJM1244O00479	V-ATPase subunit E 2
191745at2759	transporter	H787_YJM1244O00479	V-ATPase subunit E 1
191745at2759	transporter	H787_YJM1244O00479	MRS2
191745at2759	transporter	H787_YJM1244O00479	V-ATPase subunit E 2
191745at2759	transporter	H787_YJM1244O00479	57380
191745at2759	transporter	H787_YJM1244O00479	V-ATPase subunit E 1
191745at2759	transporter	H787_YJM1244P00214	V-ATPase subunit E 2
191745at2759	transporter	H787_YJM1244P00214	V-ATPase subunit E 1
191745at2759	transporter	H787_YJM1244P00214	MRS2
191745at2759	transporter	H787_YJM1244P00214	V-ATPase subunit E 2
191745at2759	transporter	H787_YJM1244P00214	57380
191745at2759	transporter	H787_YJM1244P00214	V-ATPase subunit E 1
191745at2759	transporter	H788_YJM1248O00487	V-ATPase subunit E 2
191745at2759	transporter	H788_YJM1248O00487	V-ATPase subunit E 1
191745at2759	transporter	H788_YJM1248O00487	MRS2
191745at2759	transporter	H788_YJM1248O00487	V-ATPase subunit E 2
191745at2759	transporter	H788_YJM1248O00487	57380
191745at2759	transporter	H788_YJM1248O00487	V-ATPase subunit E 1
191745at2759	transporter	H788_YJM1248O00486	V-ATPase subunit E 2
191745at2759	transporter	H788_YJM1248O00486	V-ATPase subunit E 1
191745at2759	transporter	H788_YJM1248O00486	MRS2
191745at2759	transporter	H788_YJM1248O00486	V-ATPase subunit E 2
191745at2759	transporter	H788_YJM1248O00486	57380
191745at2759	transporter	H788_YJM1248O00486	V-ATPase subunit E 1
191745at2759	transporter	H788_YJM1248P00218	V-ATPase subunit E 2
191745at2759	transporter	H788_YJM1248P00218	V-ATPase subunit E 1
191745at2759	transporter	H788_YJM1248P00218	MRS2
191745at2759	transporter	H788_YJM1248P00218	V-ATPase subunit E 2
191745at2759	transporter	H788_YJM1248P00218	57380
191745at2759	transporter	H788_YJM1248P00218	V-ATPase subunit E 1
191745at2759	transporter	H789_YJM1250O00399	V-ATPase subunit E 2
191745at2759	transporter	H789_YJM1250O00399	V-ATPase subunit E 1
191745at2759	transporter	H789_YJM1250O00399	MRS2
191745at2759	transporter	H789_YJM1250O00399	V-ATPase subunit E 2
191745at2759	transporter	H789_YJM1250O00399	57380
191745at2759	transporter	H789_YJM1250O00399	V-ATPase subunit E 1
191745at2759	transporter	H789_YJM1250O00400	V-ATPase subunit E 2
191745at2759	transporter	H789_YJM1250O00400	V-ATPase subunit E 1
191745at2759	transporter	H789_YJM1250O00400	MRS2
191745at2759	transporter	H789_YJM1250O00400	V-ATPase subunit E 2
191745at2759	transporter	H789_YJM1250O00400	57380
191745at2759	transporter	H789_YJM1250O00400	V-ATPase subunit E 1
191745at2759	transporter	H789_YJM1250P00218	V-ATPase subunit E 2
191745at2759	transporter	H789_YJM1250P00218	V-ATPase subunit E 1
191745at2759	transporter	H789_YJM1250P00218	MRS2
191745at2759	transporter	H789_YJM1250P00218	V-ATPase subunit E 2
191745at2759	transporter	H789_YJM1250P00218	57380
191745at2759	transporter	H789_YJM1250P00218	V-ATPase subunit E 1
191745at2759	transporter	H790_YJM1252O00498	V-ATPase subunit E 2
191745at2759	transporter	H790_YJM1252O00498	V-ATPase subunit E 1
191745at2759	transporter	H790_YJM1252O00498	MRS2
191745at2759	transporter	H790_YJM1252O00498	V-ATPase subunit E 2
191745at2759	transporter	H790_YJM1252O00498	57380
191745at2759	transporter	H790_YJM1252O00498	V-ATPase subunit E 1
191745at2759	transporter	H790_YJM1252O00497	V-ATPase subunit E 2
191745at2759	transporter	H790_YJM1252O00497	V-ATPase subunit E 1
191745at2759	transporter	H790_YJM1252O00497	MRS2
191745at2759	transporter	H790_YJM1252O00497	V-ATPase subunit E 2
191745at2759	transporter	H790_YJM1252O00497	57380
191745at2759	transporter	H790_YJM1252O00497	V-ATPase subunit E 1
191745at2759	transporter	H790_YJM1252P00218	V-ATPase subunit E 2
191745at2759	transporter	H790_YJM1252P00218	V-ATPase subunit E 1
191745at2759	transporter	H790_YJM1252P00218	MRS2
191745at2759	transporter	H790_YJM1252P00218	V-ATPase subunit E 2
191745at2759	transporter	H790_YJM1252P00218	57380
191745at2759	transporter	H790_YJM1252P00218	V-ATPase subunit E 1
191745at2759	transporter	H791_YJM1273O00497	V-ATPase subunit E 2
191745at2759	transporter	H791_YJM1273O00497	V-ATPase subunit E 1
191745at2759	transporter	H791_YJM1273O00497	MRS2
191745at2759	transporter	H791_YJM1273O00497	V-ATPase subunit E 2
191745at2759	transporter	H791_YJM1273O00497	57380
191745at2759	transporter	H791_YJM1273O00497	V-ATPase subunit E 1
191745at2759	transporter	H791_YJM1273O00498	V-ATPase subunit E 2
191745at2759	transporter	H791_YJM1273O00498	V-ATPase subunit E 1
191745at2759	transporter	H791_YJM1273O00498	MRS2
191745at2759	transporter	H791_YJM1273O00498	V-ATPase subunit E 2
191745at2759	transporter	H791_YJM1273O00498	57380
191745at2759	transporter	H791_YJM1273O00498	V-ATPase subunit E 1
191745at2759	transporter	H791_YJM1273P00214	V-ATPase subunit E 2
191745at2759	transporter	H791_YJM1273P00214	V-ATPase subunit E 1
191745at2759	transporter	H791_YJM1273P00214	MRS2
191745at2759	transporter	H791_YJM1273P00214	V-ATPase subunit E 2
191745at2759	transporter	H791_YJM1273P00214	57380
191745at2759	transporter	H791_YJM1273P00214	V-ATPase subunit E 1
191745at2759	transporter	H792_YJM1304O00480	V-ATPase subunit E 2
191745at2759	transporter	H792_YJM1304O00480	V-ATPase subunit E 1
191745at2759	transporter	H792_YJM1304O00480	MRS2
191745at2759	transporter	H792_YJM1304O00480	V-ATPase subunit E 2
191745at2759	transporter	H792_YJM1304O00480	57380
191745at2759	transporter	H792_YJM1304O00480	V-ATPase subunit E 1
191745at2759	transporter	H792_YJM1304O00481	V-ATPase subunit E 2
191745at2759	transporter	H792_YJM1304O00481	V-ATPase subunit E 1
191745at2759	transporter	H792_YJM1304O00481	MRS2
191745at2759	transporter	H792_YJM1304O00481	V-ATPase subunit E 2
191745at2759	transporter	H792_YJM1304O00481	57380
191745at2759	transporter	H792_YJM1304O00481	V-ATPase subunit E 1
191745at2759	transporter	H792_YJM1304P00218	V-ATPase subunit E 2
191745at2759	transporter	H792_YJM1304P00218	V-ATPase subunit E 1
191745at2759	transporter	H792_YJM1304P00218	MRS2
191745at2759	transporter	H792_YJM1304P00218	V-ATPase subunit E 2
191745at2759	transporter	H792_YJM1304P00218	57380
191745at2759	transporter	H792_YJM1304P00218	V-ATPase subunit E 1
191745at2759	transporter	H793_YJM1307O00495	V-ATPase subunit E 2
191745at2759	transporter	H793_YJM1307O00495	V-ATPase subunit E 1
191745at2759	transporter	H793_YJM1307O00495	MRS2
191745at2759	transporter	H793_YJM1307O00495	V-ATPase subunit E 2
191745at2759	transporter	H793_YJM1307O00495	57380
191745at2759	transporter	H793_YJM1307O00495	V-ATPase subunit E 1
191745at2759	transporter	H793_YJM1307O00496	V-ATPase subunit E 2
191745at2759	transporter	H793_YJM1307O00496	V-ATPase subunit E 1
191745at2759	transporter	H793_YJM1307O00496	MRS2
191745at2759	transporter	H793_YJM1307O00496	V-ATPase subunit E 2
191745at2759	transporter	H793_YJM1307O00496	57380
191745at2759	transporter	H793_YJM1307O00496	V-ATPase subunit E 1
191745at2759	transporter	H793_YJM1307P00216	V-ATPase subunit E 2
191745at2759	transporter	H793_YJM1307P00216	V-ATPase subunit E 1
191745at2759	transporter	H793_YJM1307P00216	MRS2
191745at2759	transporter	H793_YJM1307P00216	V-ATPase subunit E 2
191745at2759	transporter	H793_YJM1307P00216	57380
191745at2759	transporter	H793_YJM1307P00216	V-ATPase subunit E 1
191745at2759	transporter	H794_YJM1311O00485	V-ATPase subunit E 2
191745at2759	transporter	H794_YJM1311O00485	V-ATPase subunit E 1
191745at2759	transporter	H794_YJM1311O00485	MRS2
191745at2759	transporter	H794_YJM1311O00485	V-ATPase subunit E 2
191745at2759	transporter	H794_YJM1311O00485	57380
191745at2759	transporter	H794_YJM1311O00485	V-ATPase subunit E 1
191745at2759	transporter	H794_YJM1311O00486	V-ATPase subunit E 2
191745at2759	transporter	H794_YJM1311O00486	V-ATPase subunit E 1
191745at2759	transporter	H794_YJM1311O00486	MRS2
191745at2759	transporter	H794_YJM1311O00486	V-ATPase subunit E 2
191745at2759	transporter	H794_YJM1311O00486	57380
191745at2759	transporter	H794_YJM1311O00486	V-ATPase subunit E 1
191745at2759	transporter	H794_YJM1311P00216	V-ATPase subunit E 2
191745at2759	transporter	H794_YJM1311P00216	V-ATPase subunit E 1
191745at2759	transporter	H794_YJM1311P00216	MRS2
191745at2759	transporter	H794_YJM1311P00216	V-ATPase subunit E 2
191745at2759	transporter	H794_YJM1311P00216	57380
191745at2759	transporter	H794_YJM1311P00216	V-ATPase subunit E 1
191745at2759	transporter	H795_YJM1326O00485	V-ATPase subunit E 2
191745at2759	transporter	H795_YJM1326O00485	V-ATPase subunit E 1
191745at2759	transporter	H795_YJM1326O00485	MRS2
191745at2759	transporter	H795_YJM1326O00485	V-ATPase subunit E 2
191745at2759	transporter	H795_YJM1326O00485	57380
191745at2759	transporter	H795_YJM1326O00485	V-ATPase subunit E 1
191745at2759	transporter	H795_YJM1326O00486	V-ATPase subunit E 2
191745at2759	transporter	H795_YJM1326O00486	V-ATPase subunit E 1
191745at2759	transporter	H795_YJM1326O00486	MRS2
191745at2759	transporter	H795_YJM1326O00486	V-ATPase subunit E 2
191745at2759	transporter	H795_YJM1326O00486	57380
191745at2759	transporter	H795_YJM1326O00486	V-ATPase subunit E 1
191745at2759	transporter	H795_YJM1326P00201	V-ATPase subunit E 2
